TransactionID|OrderID|CustomerName|ProductName|OrderDate|ShipDate|ShipMode|SalesAmount,,,,,
3825|CA-2016-140984|Craig Carroll|Sharp 1540cs Digital Laser Copier|2016-09-14|2016-09-18|Standard Class|879.984,,,,,
3826|CA-2016-140984|Craig Carroll|Wilson Jones Easy Flow II Sheet Lifters|2016-09-14|2016-09-18|Standard Class|12.96,,,,,
5948|CA-2016-115924|Brad Eason|Wilson Jones Impact Binders|2016-09-14|2016-09-18|Second Class|25.9,,,,,
1194|US-2016-130519|Nat Gilpin|Xerox 21|2016-09-15|2016-09-15|Same Day|15.552,,,,,
1195|US-2016-130519|Nat Gilpin|Ultra Door Push Plate|2016-09-15|2016-09-15|Same Day|15.712,,,,,
1196|US-2016-130519|Nat Gilpin|Decoflex Hanging Personal Folder File, Blue|2016-09-15|2016-09-15|Same Day|24.672,,,,
"1197|US-2016-130519|Nat Gilpin|Tenex ""The Solids"" Textured Chair Mats|2016-09-15|2016-09-15|Same Day|55.968",,,,,
2236|CA-2016-145849|Carol Triggs|Fellowes Stor/Drawer Steel Plus Storage Drawers|2016-09-15|2016-09-17|Second Class|190.86,,,,,
2237|CA-2016-145849|Carol Triggs|Manco Dry-Lighter Erasable Highlighter|2016-09-15|2016-09-17|Second Class|24.32,,,,,
2326|CA-2016-105102|Brendan Murry|GBC Twin Loop Wire Binding Elements|2016-09-15|2016-09-19|Second Class|79.872,,,,,
2327|CA-2016-105102|Brendan Murry|Bush Westfield Collection Bookcases, Medium Cherry Finish|2016-09-15|2016-09-19|Second Class|46.384,,,,
2328|CA-2016-105102|Brendan Murry|Xerox 1967|2016-09-15|2016-09-19|Second Class|12.96,,,,,
3817|CA-2016-102582|Natalie Webber|Bretford CR8500 Series Meeting Room Furniture|2016-09-15|2016-09-19|Standard Class|801.96,,,,,
3818|CA-2016-102582|Natalie Webber|Anker Astro Mini 3000mAh Ultra-Compact Portable Charger|2016-09-15|2016-09-19|Standard Class|59.97,,,,,
3819|CA-2016-102582|Natalie Webber|Global Manager's Adjustable Task Chair, Storm|2016-09-15|2016-09-19|Standard Class|1056.86,,,,
7471|CA-2016-100734|Ann Chong|Avery Hidden Tab Dividers for Binding Systems|2016-09-15|2016-09-20|Standard Class|3.576,,,,,
7472|CA-2016-100734|Ann Chong|Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h|2016-09-15|2016-09-20|Standard Class|147.184,,,,
9401|CA-2016-167696|Bradley Drucker|Staple envelope|2016-09-16|2016-09-21|Standard Class|31.12,,,,,
28|US-2016-150630|Tracy Blumstein|Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish|2016-09-17|2016-09-21|Standard Class|3083.43,,,,
29|US-2016-150630|Tracy Blumstein|Avery Recycled Flexi-View Covers for Binding Systems|2016-09-17|2016-09-21|Standard Class|9.618,,,,,
"30|US-2016-150630|Tracy Blumstein|Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock|2016-09-17|2016-09-21|Standard Class|124.2",,,,,
31|US-2016-150630|Tracy Blumstein|Poly String Tie Envelopes|2016-09-17|2016-09-21|Standard Class|3.264,,,,,
32|US-2016-150630|Tracy Blumstein|BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain|2016-09-17|2016-09-21|Standard Class|86.304,,,,
33|US-2016-150630|Tracy Blumstein|Acco Pressboard Covers with Storage Hooks," 14 7/8"" x 11""", Executive Red|2016-09-17|2016-09-21|Standard Class|6.858,,,
34|US-2016-150630|Tracy Blumstein|Lumber Crayons|2016-09-17|2016-09-21|Standard Class|15.76,,,,,
1016|CA-2016-133025|Meg O'Connel|Xerox 216|2016-09-17|2016-09-19|Second Class|32.4,,,,,
1675|CA-2016-143077|Sylvia Foulston|Howard Miller Distant Time Traveler Alarm Clock|2016-09-17|2016-09-21|Standard Class|21.936,,,,,
1676|CA-2016-143077|Sylvia Foulston|GBC Imprintable Covers|2016-09-17|2016-09-21|Standard Class|6.588,,,,,
3016|US-2016-138919|Lindsay Shagiari|Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer|2016-09-17|2016-09-21|Standard Class|344.22,,,
3530|CA-2016-141145|Denny Blanton|SanDisk Cruzer 64 GB USB Flash Drive|2016-09-17|2016-09-23|Standard Class|87.168,,,,,
4062|US-2016-138716|Cari Sayre|Acco Data Flex Cable Posts For Top & Bottom Load Binders," 6"" Capacity|2016-09-17|2016-09-20|First Class|25.032",,,,
5914|US-2016-126977|Peter Fuller|Woodgrain Magazine Files by Perma|2016-09-17|2016-09-23|Standard Class|14.9,,,,,
5915|US-2016-126977|Peter Fuller|Avery 485|2016-09-17|2016-09-23|Standard Class|87.71,,,,,
5916|US-2016-126977|Peter Fuller|Office Star Flex Back Scooter Chair with White Frame|2016-09-17|2016-09-23|Standard Class|199.764,,,,,
5917|US-2016-126977|Peter Fuller|Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays|2016-09-17|2016-09-23|Standard Class|94.6,,,,,
5918|US-2016-126977|Peter Fuller|Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish|2016-09-17|2016-09-23|Standard Class|4228.704,,,,
5919|US-2016-126977|Peter Fuller|DMI Eclipse Executive Suite Bookcases|2016-09-17|2016-09-23|Standard Class|2003.92,,,,,
5920|US-2016-126977|Peter Fuller|ClearSounds CSC500 Amplified Spirit Phone Corded phone|2016-09-17|2016-09-23|Standard Class|209.97,,,,,
5921|US-2016-126977|Peter Fuller|Plantronics CS510 - Over-the-Head monaural Wireless Headset System|2016-09-17|2016-09-23|Standard Class|659.9,,,,,
5922|US-2016-126977|Peter Fuller|Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box|2016-09-17|2016-09-23|Standard Class|110.96,
5923|US-2016-126977|Peter Fuller|ARKON Windshield Dashboard Air Vent Car Mount Holder|2016-09-17|2016-09-23|Standard Class|67.8,,,,,
576|CA-2016-149713|Trudy Glocke|Personal Creations Ink Jet Cards and Labels|2016-09-18|2016-09-22|Second Class|160.72,,,,,
577|CA-2016-149713|Trudy Glocke|Rediform S.O.S. Phone Message Books|2016-09-18|2016-09-22|Second Class|19.92,,,,,
578|CA-2016-149713|Trudy Glocke|Acme Value Line Scissors|2016-09-18|2016-09-22|Second Class|7.3,,,,,
3730|CA-2016-109575|Ken Heidel|Acco Perma 3000 Stacking Storage Drawers|2016-09-18|2016-09-23|Standard Class|41.96,,,,,
3731|CA-2016-109575|Ken Heidel|Safco Industrial Wire Shelving System|2016-09-18|2016-09-23|Standard Class|636.86,,,,,
3732|CA-2016-109575|Ken Heidel|Samsung Galaxy S4 Active|2016-09-18|2016-09-23|Standard Class|499.99,,,,,
3733|CA-2016-109575|Ken Heidel|Polycom VVX 310 VoIP phone|2016-09-18|2016-09-23|Standard Class|1259.93,,,,,
3734|CA-2016-109575|Ken Heidel|Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue," 11 1/2"" X 14"" 7/8""|2016-09-18|2016-09-23|Standard Class|65.08",,,
3759|CA-2016-167745|George Bell|Quartet Omega Colored Chalk, 12/Pack|2016-09-18|2016-09-23|Standard Class|11.68,,,,
"3760|CA-2016-167745|George Bell|Elite 5"" Scissors|2016-09-18|2016-09-23|Standard Class|16.9",,,,,
3761|CA-2016-167745|George Bell|Advantus Panel Wall Certificate Holder - 8.5x11|2016-09-18|2016-09-23|Standard Class|24.4,,,,,
4976|CA-2016-142202|Justin Ritter|Enermax Acrylux Wireless Keyboard|2016-09-18|2016-09-23|Second Class|717.12,,,,,
5051|CA-2016-150511|Adam Bellavance|Wirebound Message Books," Four 2 3/4"" x 5"" Forms per Page", 600 Sets per Book|2016-09-18|2016-09-24|Standard Class|18.54,,,
5619|CA-2016-101154|Charlotte Melton|Stur-D-Stor Shelving," Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D|2016-09-18|2016-09-21|First Class|443.92",,,,
1303|CA-2016-115847|Tracy Collins|Sauder Cornerstone Collection Library|2016-09-19|2016-09-24|Second Class|61.96,,,,,
5107|CA-2016-147102|Nicole Hansen|Kensington K72356US Mouse-in-a-Box USB Desktop Mouse|2016-09-19|2016-09-26|Standard Class|66.36,,,,,
6169|CA-2016-132815|Rick Wilson|Personal Creations Ink Jet Cards and Labels|2016-09-19|2016-09-22|Second Class|22.96,,,,,
6629|CA-2016-135489|Giulietta Weimer|PureGear Roll-On Screen Protector|2016-09-19|2016-09-22|Second Class|279.86,,,,,
9306|CA-2016-137603|Marc Harrigan|Newell 323|2016-09-19|2016-09-24|Standard Class|8.4,,,,,
"9599|CA-2016-149517|Frank Carlisle|Seth Thomas 8 1/2"" Cubicle Clock|2016-09-19|2016-09-23|Standard Class|60.84",,,,,
8037|CA-2016-153738|Alejandro Grove|GBC Standard Plastic Binding Systems' Combs|2016-09-20|2016-09-22|First Class|37.68,,,,,
8061|CA-2016-156013|Tamara Chand|Xerox 1881|2016-09-20|2016-09-26|Standard Class|61.4,,,,,
8062|CA-2016-156013|Tamara Chand|Recycled Premium Regency Composition Covers|2016-09-20|2016-09-26|Standard Class|24.448,,,,,
8209|CA-2016-141565|Barry Gonzalez|GBC Ibimaster 500 Manual ProClick Binding System|2016-09-20|2016-09-24|Standard Class|1369.764,,,,,
8210|CA-2016-141565|Barry Gonzalez|Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h|2016-09-20|2016-09-24|Standard Class|294.368,,,,
8437|CA-2016-151470|Anne McFarland|Wilson Jones Impact Binders|2016-09-20|2016-09-26|Standard Class|45.584,,,,,
9146|CA-2016-126970|Theone Pippenger|Acco Translucent Poly Ring Binders|2016-09-20|2016-09-24|Standard Class|2.808,,,,,
1417|CA-2016-126697|Stuart Van|ShoreTel ShorePhone IP 230 VoIP phone|2016-09-21|2016-09-24|First Class|946.344,,,,,
1418|CA-2016-126697|Stuart Van|Hypercom P1300 Pinpad|2016-09-21|2016-09-24|First Class|151.2,,,,,
1419|CA-2016-126697|Stuart Van|Longer-Life Soft White Bulbs|2016-09-21|2016-09-24|First Class|4.928,,,,,
2272|CA-2016-102036|Chad Sievert|Fellowes Bases and Tops For Staxonsteel/High-Stak Systems|2016-09-21|2016-09-27|Standard Class|199.74,,,,,
2786|CA-2016-149972|Cynthia Delaney|Hon Every-Day Series Multi-Task Chairs|2016-09-21|2016-09-23|First Class|601.536,,,,,
2787|CA-2016-149972|Cynthia Delaney|Advantus Map Pennant Flags and Round Head Tacks|2016-09-21|2016-09-23|First Class|7.9,,,,,
3031|CA-2016-168480|Dario Medina|O'Sullivan 2-Shelf Heavy-Duty Bookcases|2016-09-21|2016-09-27|Standard Class|194.32,,,,,
3032|CA-2016-168480|Dario Medina|BOSTON Ranger #55 Pencil Sharpener, Black|2016-09-21|2016-09-27|Standard Class|25.99,,,,
3852|CA-2016-127593|Duane Huffman|Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting|2016-09-21|2016-09-21|Same Day|85.3,,,
4618|CA-2016-117800|Tracy Hopkins|Polycom VoiceStation 500 Conference phone|2016-09-21|2016-09-26|Standard Class|589.9,,,,,
4619|CA-2016-117800|Tracy Hopkins|Global Ergonomic Managers Chair|2016-09-21|2016-09-26|Standard Class|542.94,,,,,
6176|CA-2016-158421|Giulietta Baptist|Global Comet Stacking Arm Chair|2016-09-21|2016-09-26|Standard Class|1690.04,,,,,
6177|CA-2016-158421|Giulietta Baptist|Recycled Eldon Regeneration Jumbo File|2016-09-21|2016-09-26|Standard Class|85.96,,,,,
6178|CA-2016-158421|Giulietta Baptist|Tyvek Interoffice Envelopes," 9 1/2"" x 12 1/2""", 100/Box|2016-09-21|2016-09-26|Standard Class|121.96,,,
6179|CA-2016-158421|Giulietta Baptist|Xerox 193|2016-09-21|2016-09-26|Standard Class|23.92,,,,,
6180|CA-2016-158421|Giulietta Baptist|Fellowes Bankers Box Stor/Drawer Steel Plus|2016-09-21|2016-09-26|Standard Class|63.96,,,,,
6181|CA-2016-158421|Giulietta Baptist|HTC One Mini|2016-09-21|2016-09-26|Standard Class|629.95,,,,,
6182|CA-2016-158421|Giulietta Baptist|Grandstream GXP1160 VoIP phone|2016-09-21|2016-09-26|Standard Class|113.73,,,,,
6183|CA-2016-158421|Giulietta Baptist|Angle-D Binders with Locking Rings, Label Holders|2016-09-21|2016-09-26|Standard Class|14.6,,,,
6184|CA-2016-158421|Giulietta Baptist|Stur-D-Stor Shelving," Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D|2016-09-21|2016-09-26|Standard Class|887.84",,,,
960|CA-2016-112571|Daniel Lacy|Luxo Professional Combination Clamp-On Lamps|2016-09-22|2016-09-22|Same Day|204.6,,,,,
5840|CA-2016-134992|Michael Grace|Xerox 214|2016-09-22|2016-09-26|Second Class|32.4,,,,,
5841|CA-2016-134992|Michael Grace|Westinghouse Floor Lamp with Metal Mesh Shade, Black|2016-09-22|2016-09-26|Second Class|47.98,,,,
7803|CA-2016-102260|Sanjit Jacobs|Avery 510|2016-09-22|2016-09-26|Standard Class|12,,,,,
7804|CA-2016-102260|Sanjit Jacobs|Tennsco Double-Tier Lockers|2016-09-22|2016-09-26|Standard Class|720.064,,,,,
7805|CA-2016-102260|Sanjit Jacobs|Safco Wire Cube Shelving System," For Use as 4 or 5 14"" Cubes", Black|2016-09-22|2016-09-26|Standard Class|25.424,,,
7806|CA-2016-102260|Sanjit Jacobs|Newell 310|2016-09-22|2016-09-26|Standard Class|2.816,,,,,
7807|CA-2016-102260|Sanjit Jacobs|Pressboard Data Binder, Crimson," 12"" X 8 1/2""|2016-09-22|2016-09-26|Standard Class|3.204",,,
8854|US-2016-115343|Frank Olsen|Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles," 3 7/8"" Cut"," 8""L|2016-09-22|2016-09-25|First Class|55.6",,,
8855|US-2016-115343|Frank Olsen|Logitech P710e Mobile Speakerphone|2016-09-22|2016-09-25|First Class|617.976,,,,,
9043|CA-2016-168760|Muhammed MacIntyre|Kensington 6 Outlet Guardian Standard Surge Protector|2016-09-22|2016-09-26|Second Class|61.44,,,,,
1472|US-2016-161466|Odella Nelson|Newell 320|2016-09-24|2016-09-27|Second Class|6.848,,,,,
1628|CA-2016-143119|Marc Crier|Harbour Creations Steel Folding Chair|2016-09-24|2016-09-30|Standard Class|517.5,,,,,
3426|CA-2016-153381|Deanra Eno|Acco Pressboard Covers with Storage Hooks," 14 7/8"" x 11""", Executive Red|2016-09-24|2016-09-28|Standard Class|15.24,,,
3427|CA-2016-153381|Deanra Eno|Hon Olson Stacker Stools|2016-09-24|2016-09-28|Standard Class|1408.1,,,,,
4074|US-2016-164308|Steve Carroll|AT&T 1080 Phone|2016-09-24|2016-09-27|First Class|821.94,,,,,
4915|CA-2016-161830|Max Engle|BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain|2016-09-24|2016-09-26|Second Class|35.96,,,,
4916|CA-2016-161830|Max Engle|Avery Hole Reinforcements|2016-09-24|2016-09-26|Second Class|14.952,,,,,
5771|CA-2016-103835|Shaun Chance|DAX Value U-Channel Document Frames, Easel Back|2016-09-24|2016-09-28|Standard Class|14.91,,,,
5772|CA-2016-103835|Shaun Chance|Hoover Upright Vacuum With Dirt Cup|2016-09-24|2016-09-28|Standard Class|1158.12,,,,,
7742|CA-2016-147816|Carlos Meador|Samsung HM1900 Bluetooth Headset|2016-09-24|2016-09-26|Second Class|35.12,,,,,
9152|US-2016-106873|Kunst Miller|Dixon Ticonderoga Core-Lock Colored Pencils|2016-09-24|2016-09-29|Second Class|14.576,,,,,
9153|US-2016-106873|Kunst Miller|HP Standard 104 key PS/2 Keyboard|2016-09-24|2016-09-29|Second Class|23.2,,,,,
9154|US-2016-106873|Kunst Miller|Newell 317|2016-09-24|2016-09-29|Second Class|16.464,,,,,
9570|CA-2016-113131|Maria Bertelson|Accohide Poly Flexible Ring Binders|2016-09-24|2016-09-24|Same Day|6.732,,,,,
9571|CA-2016-113131|Maria Bertelson|Tennsco Lockers, Sand|2016-09-24|2016-09-24|Same Day|33.568,,,,
9572|CA-2016-113131|Maria Bertelson|#6 3/4 Gummed Flap White Envelopes|2016-09-24|2016-09-24|Same Day|15.84,,,,,
9573|CA-2016-113131|Maria Bertelson|Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White|2016-09-24|2016-09-24|Same Day|24.424,,,
9574|CA-2016-113131|Maria Bertelson|Newell 347|2016-09-24|2016-09-24|Same Day|17.12,,,,,
25|CA-2016-106320|Emily Burns|Bretford CR4500 Series Slim Rectangular Table|2016-09-25|2016-09-30|Standard Class|1044.63,,,,,
1695|CA-2016-156335|Phillina Ober|Memorex Micro Travel Drive 16 GB|2016-09-25|2016-09-28|Second Class|63.96,,,,,
1696|CA-2016-156335|Phillina Ober|Tuff Stuff Recycled Round Ring Binders|2016-09-25|2016-09-28|Second Class|14.46,,,,,
1697|CA-2016-156335|Phillina Ober|netTALK DUO VoIP Telephone Service|2016-09-25|2016-09-28|Second Class|104.98,,,,,
"2447|CA-2016-100573|Anne McFarland|#10- 4 1/8"" x 9 1/2"" Recycled Envelopes|2016-09-25|2016-01-10|Standard Class|17.48",,,,,
5597|CA-2016-159779|Sarah Brown|GBC Prestige Therm-A-Bind Covers|2016-09-25|2016-09-29|Standard Class|68.62,,,,,
5726|CA-2016-103933|Dan Reichenbach|Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset|2016-09-25|2016-09-27|First Class|899.91,,,,,
6450|CA-2016-156510|Erica Hackney|Acco PRESSTEX Data Binder with Storage Hooks, Light Blue," 9 1/2"" X 11""|2016-09-25|2016-09-29|Standard Class|10.76",,,
6451|CA-2016-156510|Erica Hackney|Xerox Color Copier Paper," 11"" x 17""", Ream|2016-09-25|2016-09-29|Standard Class|45.68,,,
6452|CA-2016-156510|Erica Hackney|Turquoise Lead Holder with Pocket Clip|2016-09-25|2016-09-29|Standard Class|6.7,,,,,
7590|CA-2016-139738|Dana Kaydos|Boston KS Multi-Size Manual Pencil Sharpener|2016-09-25|2016-09-29|Standard Class|128.744,,,,,
7837|CA-2016-149083|Sally Hughsby|Global Super Steno Chair|2016-09-25|2016-09-30|Standard Class|307.136,,,,,
7838|CA-2016-149083|Sally Hughsby|Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White|2016-09-25|2016-09-30|Standard Class|12.6,,,
7839|CA-2016-149083|Sally Hughsby|Logitech G602 Wireless Gaming Mouse|2016-09-25|2016-09-30|Standard Class|159.98,,,,,
"8214|CA-2016-120845|Marina Lichtenstein|Wilson Jones 1"" Hanging DublLock Ring Binders|2016-09-25|2016-02-10|Standard Class|6.336",,,,,
8215|CA-2016-120845|Marina Lichtenstein|Advantus Motivational Note Cards|2016-09-25|2016-02-10|Standard Class|10.48,,,,,
8216|CA-2016-120845|Marina Lichtenstein|Wilson Jones data.warehouse D-Ring Binders with DublLock|2016-09-25|2016-02-10|Standard Class|2.469,,,,,
8217|CA-2016-120845|Marina Lichtenstein|Wilson Jones Custom Binder Spines & Labels|2016-09-25|2016-02-10|Standard Class|3.264,,,,,
9268|CA-2016-151869|Carlos Soltero|Hon Comfortask Task/Swivel Chairs|2016-09-25|2016-09-25|Same Day|102.582,,,,,
9269|CA-2016-151869|Carlos Soltero|Xerox 1923|2016-09-25|2016-09-25|Same Day|20.04,,,,,
9437|CA-2016-160787|Bryan Mills|Acco Pressboard Covers with Storage Hooks," 14 7/8"" x 11""", Light Blue|2016-09-25|2016-09-25|Same Day|2.946,,,
281|US-2016-161991|Steven Cartwright|Round Ring Binders|2016-09-26|2016-09-28|Second Class|2.08,,,,,
282|US-2016-161991|Steven Cartwright|Bose SoundLink Bluetooth Speaker|2016-09-26|2016-09-28|Second Class|1114.4,,,,,
284|CA-2016-130883|Tracy Blumstein|Easy-staple paper|2016-09-26|2016-02-10|Standard Class|141.76,,,,,
285|CA-2016-130883|Tracy Blumstein|Microsoft Arc Touch Mouse|2016-09-26|2016-02-10|Standard Class|239.8,,,,,
286|CA-2016-130883|Tracy Blumstein|Xerox 216|2016-09-26|2016-02-10|Standard Class|31.104,,,,,
1420|CA-2016-124800|Rick Wilson|Petty Cash Envelope|2016-09-26|2016-09-30|Standard Class|86.272,,,,,
1421|CA-2016-124800|Rick Wilson|GBC VeloBinder Electric Binding Machine|2016-09-26|2016-09-30|Standard Class|72.588,,,,,
1422|CA-2016-124800|Rick Wilson|3M Replacement Filter for Office Air Cleaner for 20' x 33' Room|2016-09-26|2016-09-30|Standard Class|60.672,,,,,
1423|CA-2016-124800|Rick Wilson|Lock-Up Easel 'Spel-Binder'|2016-09-26|2016-09-30|Standard Class|77.031,,,,,
1424|CA-2016-124800|Rick Wilson|2300 Heavy-Duty Transfer File Systems by Perma|2016-09-26|2016-09-30|Standard Class|119.904,,,,,
1425|CA-2016-124800|Rick Wilson|Samsung Rugby III|2016-09-26|2016-09-30|Standard Class|263.96,,,,,
1426|CA-2016-124800|Rick Wilson|SAFCO Boltless Steel Shelving|2016-09-26|2016-09-30|Standard Class|363.648,,,,,
1649|CA-2016-120341|Sarah Foster|Catalog Binders with Expanding Posts|2016-09-26|2016-09-29|Second Class|121.104,,,,,
1650|CA-2016-120341|Sarah Foster|Grandstream GXP2100 Mainstream Business Phone|2016-09-26|2016-09-29|Second Class|45.894,,,,,
2497|CA-2016-122371|Bryan Spruell|Sortfiler Multipurpose Personal File Organizer, Black|2016-09-26|2016-01-10|Standard Class|64.17,,,,
2498|CA-2016-122371|Bryan Spruell|Cameo Buff Policy Envelopes|2016-09-26|2016-01-10|Standard Class|124.46,,,,,
2556|CA-2016-111458|Philip Fox|Dell Slim USB Multimedia Keyboard|2016-09-26|2016-09-30|Standard Class|50,,,,,
5118|CA-2016-127173|Gene McClure|Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box|2016-09-26|2016-03-10|Standard Class|34.44,,,,
5119|CA-2016-127173|Gene McClure|Ativa MDM8000 8-Sheet Micro-Cut Shredder|2016-09-26|2016-03-10|Standard Class|629.93,,,,,
5120|CA-2016-127173|Gene McClure|GBC Imprintable Covers|2016-09-26|2016-03-10|Standard Class|79.056,,,,,
3436|US-2016-100531|Neoma Murray|Vinyl Sectional Post Binders|2016-09-27|2016-09-29|First Class|15.08,,,,,
3437|US-2016-100531|Neoma Murray|DAX Metal Frame, Desktop, Stepped-Edge|2016-09-27|2016-09-29|First Class|24.288,,,
6959|CA-2016-167255|Rick Huthwaite|Personal Filing Tote with Lid, Black/Gray|2016-09-27|2016-09-29|Second Class|15.51,,,,
6960|CA-2016-167255|Rick Huthwaite|Xerox 1916|2016-09-27|2016-09-29|Second Class|146.82,,,,,
6961|CA-2016-167255|Rick Huthwaite|Xerox 226|2016-09-27|2016-09-29|Second Class|12.96,,,,,
7215|CA-2016-103072|Helen Wasserman|Newell 321|2016-09-27|2016-09-30|Second Class|16.4,,,,,
7216|CA-2016-103072|Helen Wasserman|Xerox 1996|2016-09-27|2016-09-30|Second Class|25.92,,,,,
7846|CA-2016-125976|Jamie Kunitz|Xerox 1988|2016-09-27|2016-02-10|Standard Class|154.9,,,,,
7847|CA-2016-125976|Jamie Kunitz|Cisco SPA301|2016-09-27|2016-02-10|Standard Class|1871.88,,,,,
8928|CA-2016-143616|Saphhira Shifley|Newell 334|2016-09-27|2016-09-29|Second Class|99.2,,,,,
2254|CA-2016-169201|Henry Goldwyn|Holmes Odor Grabber|2016-09-28|2016-01-10|First Class|43.26,,,,,
2255|CA-2016-169201|Henry Goldwyn|Holmes HEPA Air Purifier|2016-09-28|2016-01-10|First Class|43.56,,,,,
4933|CA-2016-106978|Zuschuss Carroll|#10 White Business Envelopes,4 1/8 x 9 1/2|2016-09-28|2016-04-10|Standard Class|12.536,,,,
4934|CA-2016-106978|Zuschuss Carroll|Wilson Jones Easy Flow II Sheet Lifters|2016-09-28|2016-04-10|Standard Class|1.08,,,,,
